##Session
schema_name,tactile_recording_session
schema_version,1
session_id,20260713_161027_single_device_1b77d5
session_type,single_device
record_mode,single
device_id,device_001
device_alias,
port_name,
rows,12
cols,8
data_points,96
data_stage,processed_display
has_raw_adc,false
display_mode,adc
record_frequency,0.00
time_base,elapsed_seconds
columns_version,1
##Data
timestamp,elapsed,frame_index,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,ch65,ch66,ch67,ch68,ch69,ch70,ch71,ch72,ch73,ch74,ch75,ch76,ch77,ch78,ch79,ch80,ch81,ch82,ch83,ch84,ch85,ch86,ch87,ch88,ch89,ch90,ch91,ch92,ch93,ch94,ch95
630779.823800,1.243000,65,0,13,11,11,19,25,11,5,0,9,5,0,0,5,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,11,11,11,13,13,9,6,5,14,12,11,21,23,12,5,0,16,12,11,16,18,9,5,5,12,11,11,18,17,10,6,0,13,12,12,24,21,10,7,0,13,11,11,16,17,10,5,0,15,13,12,21,20,11,6
630779.840443,1.259000,66,0,12,11,11,18,26,11,5,0,8,7,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,11,9,13,13,9,5,0,13,12,11,21,24,12,5,0,16,12,11,16,16,11,6,0,12,11,11,18,17,10,0,0,13,12,11,24,21,11,6,0,13,11,11,16,17,9,5,0,15,15,11,20,20,11,5
630779.857324,1.276000,67,0,12,11,10,17,26,10,0,0,9,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,9,13,13,10,5,0,13,12,11,21,24,12,6,0,16,12,11,16,16,9,0,5,12,11,11,18,17,10,5,0,13,11,11,24,21,11,5,0,13,11,11,16,17,9,6,0,15,14,13,20,20,11,6
630779.894191,1.313000,68,5,12,11,10,17,25,10,6,0,7,6,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,11,9,10,13,13,8,6,6,13,12,10,21,23,11,5,0,18,12,11,16,16,10,5,0,12,11,13,18,17,10,6,0,13,13,11,24,21,11,6,5,13,13,11,16,19,11,5,0,17,13,13,20,20,11,5
630779.989282,1.408000,69,0,11,11,11,19,25,11,7,0,9,8,0,5,0,0,5,0,6,0,0,5,0,0,0,0,0,0,0,5,5,0,0,5,5,0,0,0,0,0,0,5,11,11,11,12,15,9,0,5,13,12,11,20,23,13,6,5,17,12,11,16,16,10,6,0,12,11,12,18,17,10,5,0,13,13,11,24,21,11,5,0,13,13,11,18,18,11,5,5,16,13,13,19,20,11,5
630780.014908,1.434000,70,5,11,11,11,19,25,11,6,0,7,7,0,0,0,0,0,0,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,11,9,12,14,10,5,5,13,12,13,20,24,12,6,0,17,12,11,18,16,10,5,0,12,11,12,18,17,10,6,0,13,13,11,24,21,11,6,0,13,11,11,18,17,11,5,5,16,13,12,19,20,11,6
630780.014945,1.435000,71,0,11,10,11,18,25,11,6,5,8,6,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,11,10,12,13,9,5,5,13,12,12,20,24,12,6,0,17,12,11,18,16,11,6,0,11,11,12,18,17,11,6,5,13,12,13,24,22,11,5,0,13,11,11,17,17,11,5,0,15,13,12,19,20,11,5
630780.014957,1.435000,72,0,11,12,10,18,25,10,5,0,8,6,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,11,10,12,13,10,5,0,13,12,11,20,24,12,6,0,16,12,11,18,16,10,5,0,13,10,11,18,17,9,5,5,13,12,11,24,22,11,5,0,13,11,11,17,17,11,5,0,15,13,12,21,19,11,5
630780.014965,1.436000,73,5,13,12,10,17,25,11,5,0,8,6,0,5,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,11,11,9,12,13,9,5,5,13,12,11,20,24,12,6,0,16,12,11,18,16,10,0,0,13,12,11,18,17,10,5,5,13,14,13,24,22,11,0,5,12,13,11,17,17,10,5,0,15,13,12,20,22,11,5
630780.014977,1.436000,74,0,12,11,11,19,25,10,0,0,8,8,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,11,11,9,14,13,9,5,0,13,12,11,22,24,12,6,5,16,12,11,17,16,9,6,0,13,12,11,18,17,9,6,0,13,13,11,24,22,11,5,0,12,13,11,17,17,10,5,0,15,13,12,20,21,11,6
630780.026373,1.446000,75,0,12,10,10,19,25,11,5,5,8,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,9,13,13,9,5,5,13,12,11,20,24,12,5,5,16,12,10,17,16,9,5,5,13,11,13,18,17,10,5,0,13,13,11,24,21,11,6,5,12,12,11,17,19,10,5,5,15,13,11,20,21,11,5
630780.028563,1.448000,76,0,12,11,11,18,25,11,6,0,8,6,0,0,0,0,0,0,5,0,5,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,11,10,10,13,13,10,5,0,13,12,13,20,24,12,5,0,16,12,11,17,16,9,6,5,12,11,12,18,17,11,6,0,13,12,13,24,21,11,5,5,12,11,10,17,17,11,5,5,15,13,11,20,21,11,5
630780.057471,1.476000,77,0,12,10,11,20,25,11,6,0,8,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,11,12,10,13,13,9,5,0,13,12,11,19,24,12,6,0,16,12,11,17,18,11,5,0,12,10,12,18,17,9,6,0,13,11,13,24,21,13,5,0,12,13,12,17,17,10,5,0,15,13,11,20,21,11,6
630780.090369,1.509000,78,0,12,11,10,19,26,10,6,0,8,7,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,6,11,9,9,13,13,9,5,0,13,12,11,21,24,12,5,5,16,11,11,17,17,9,6,0,12,11,12,18,17,10,5,0,13,13,13,24,22,13,5,0,12,13,11,17,17,11,5,0,15,13,13,19,20,11,5
630780.092254,1.511000,79,0,11,10,10,18,26,11,5,0,8,6,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,11,9,13,13,9,5,0,13,12,11,20,24,11,5,0,16,11,11,17,19,11,6,0,14,11,12,18,17,10,6,0,13,13,12,24,22,12,5,0,14,12,11,17,17,10,6,5,15,13,12,19,20,11,6
630780.131402,1.550000,80,0,11,10,11,17,25,11,5,0,8,6,0,0,0,5,0,0,5,5,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,11,9,13,13,9,6,5,13,11,11,20,24,13,5,0,16,11,10,17,17,9,0,5,14,10,12,17,17,10,5,0,13,13,12,24,22,11,6,0,13,11,11,17,17,10,5,0,15,13,12,19,20,11,6
630780.140609,1.560000,81,0,11,11,10,19,25,10,5,5,8,6,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,9,9,13,13,9,5,0,13,13,10,20,24,13,5,0,16,13,11,17,17,10,5,0,14,11,12,19,17,11,5,0,13,13,12,24,21,11,6,0,13,11,11,17,17,11,7,0,15,13,11,19,20,11,5
630780.158263,1.581000,82,5,11,11,11,19,26,12,5,0,8,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,11,10,10,13,13,9,5,5,13,13,12,20,24,11,0,0,16,13,11,17,17,11,5,5,13,11,12,19,17,10,5,5,13,13,12,23,21,13,6,0,12,11,11,17,17,10,5,0,15,13,13,21,20,11,5
630780.190787,1.610000,83,0,11,10,10,18,26,10,5,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,5,0,0,5,0,5,0,0,0,0,5,11,10,10,13,13,8,0,5,13,13,12,20,24,13,7,5,18,13,11,17,17,10,5,0,12,11,11,17,17,9,5,0,13,13,12,23,21,12,5,0,12,11,11,17,17,10,0,0,15,12,12,20,20,10,0
630780.207889,1.627000,84,0,11,11,11,18,26,11,5,0,8,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,11,9,13,13,8,6,0,13,12,11,20,24,13,5,0,18,11,10,16,17,10,5,0,11,13,11,17,17,9,5,0,13,12,12,23,22,10,0,0,12,13,10,17,17,11,5,0,15,12,12,20,20,12,5
630780.230041,1.649000,85,0,11,11,11,18,26,11,5,0,6,6,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,11,10,10,13,13,8,5,5,13,12,11,19,24,12,5,0,17,11,10,16,17,11,5,0,14,11,13,17,17,9,5,0,13,12,12,23,21,11,0,0,12,12,10,17,17,10,6,5,15,12,12,19,20,11,5
630780.242154,1.661000,86,0,11,10,10,18,26,10,5,0,7,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,10,13,13,10,0,0,13,12,11,21,24,12,5,0,16,13,11,16,16,10,6,0,14,11,12,17,17,10,5,0,13,12,12,24,24,11,5,0,12,11,11,16,17,11,5,0,15,12,12,21,20,11,5
630780.272512,1.692000,87,0,10,11,11,18,26,11,5,0,6,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,10,9,15,13,9,5,5,13,12,11,20,23,12,5,0,16,12,11,16,16,10,5,0,13,11,11,17,17,9,5,0,13,12,12,24,21,11,5,0,12,11,10,16,17,11,5,0,15,14,12,21,20,11,5
630780.306876,1.726000,88,5,12,10,11,20,26,11,6,0,9,6,5,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,10,10,14,13,8,6,0,13,11,11,20,23,12,5,0,16,12,10,16,16,9,5,0,13,11,11,17,17,11,5,5,13,12,12,24,21,13,6,0,12,11,11,16,17,11,5,0,15,13,11,20,20,11,6
630780.334330,1.753000,89,5,12,11,11,17,26,11,5,0,8,5,0,0,0,5,0,0,6,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,5,11,10,11,13,15,8,5,0,13,11,11,20,24,12,5,5,16,12,11,16,18,9,5,5,13,11,11,17,17,9,5,0,13,12,12,24,21,12,5,0,14,11,10,18,17,11,5,0,15,13,11,20,22,13,6
630780.334433,1.754000,90,0,12,11,10,19,26,11,5,0,8,7,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,10,13,13,9,5,0,15,13,11,20,25,12,5,0,18,12,10,16,18,11,5,5,12,11,11,17,17,11,5,0,13,12,12,25,22,12,5,0,13,11,9,17,17,9,5,0,17,13,11,19,21,11,5
630780.365035,1.784000,91,0,12,11,10,19,25,11,0,0,8,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,10,9,13,13,10,0,5,14,12,11,19,25,12,5,5,16,12,11,16,18,10,5,0,12,11,11,17,17,9,5,0,13,12,12,25,22,11,6,0,13,11,11,16,17,11,5,0,17,13,13,19,21,11,5
630780.377563,1.796000,92,0,11,9,10,18,25,11,5,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,11,11,10,13,13,9,6,0,13,12,11,19,24,12,5,0,16,12,10,18,18,10,5,0,12,11,11,19,17,10,7,0,13,12,12,24,22,13,6,0,13,11,10,16,17,10,5,0,16,13,13,19,21,11,5
630780.377610,1.797000,93,5,11,11,10,18,25,10,6,0,8,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,13,13,9,5,5,13,12,11,19,24,12,5,0,16,12,12,17,17,9,6,0,12,11,11,18,17,11,5,0,13,12,12,23,21,11,6,0,13,11,11,18,17,9,5,5,16,13,13,19,20,11,0
630780.411218,1.830000,94,0,13,11,11,20,25,11,5,0,8,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,5,12,10,10,13,15,9,6,5,13,12,11,21,24,12,5,0,16,12,10,17,17,10,5,0,12,11,11,18,17,11,5,0,13,12,11,24,21,11,6,0,13,11,11,17,17,10,5,0,16,13,12,19,22,11,5
630780.423097,1.842000,95,0,12,11,11,17,25,11,6,0,6,5,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,5,11,10,10,13,15,9,5,0,13,12,11,20,24,12,5,0,16,12,11,16,17,10,5,0,12,11,11,18,17,11,5,0,13,12,11,24,21,11,5,0,13,11,11,17,17,10,5,5,16,13,14,21,20,13,5
630780.440546,1.860000,96,5,12,11,9,19,25,11,6,0,7,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,11,10,9,13,14,8,0,0,13,12,11,20,24,12,5,0,18,12,10,18,17,11,6,0,12,11,11,18,17,11,5,0,13,12,11,24,21,11,5,0,13,11,10,17,17,10,6,0,16,13,13,21,20,12,5
630780.467195,1.886000,97,0,11,11,10,18,25,10,5,0,8,6,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,10,10,13,13,9,5,0,15,12,11,20,25,12,5,0,17,12,11,16,17,11,5,5,12,11,11,18,17,10,5,0,13,12,13,24,21,11,5,0,13,11,11,17,17,12,5,0,16,13,12,20,20,12,5
630780.477872,1.897000,98,0,11,11,10,18,25,11,5,5,8,7,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,10,10,13,13,8,6,0,13,12,13,20,25,12,5,0,16,12,10,16,17,9,5,0,12,11,11,18,17,10,5,0,13,12,12,23,21,11,5,5,13,11,11,17,17,10,0,0,16,13,12,20,20,12,5
630780.506778,1.926000,99,0,11,11,11,18,25,11,5,0,8,6,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,10,9,9,13,13,9,5,0,13,14,12,20,25,12,5,0,18,12,11,16,17,10,5,5,14,11,11,18,17,10,6,0,13,12,12,23,21,11,6,0,13,11,11,17,19,11,5,0,16,13,12,19,20,11,5
630780.522982,1.942000,100,6,13,10,11,17,25,11,5,5,9,5,5,0,5,0,0,0,6,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,10,10,9,13,13,9,5,5,13,13,12,20,24,12,6,5,17,11,11,16,17,9,5,0,13,13,13,20,17,11,5,0,13,12,12,23,21,11,5,0,13,11,11,17,18,10,5,0,16,13,12,19,20,11,6
630780.548459,1.968000,101,0,13,11,11,17,25,11,6,0,8,6,5,0,0,0,0,5,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,11,9,13,13,9,5,0,13,12,12,19,24,12,5,0,15,11,11,16,17,10,5,0,13,12,13,18,17,11,0,0,13,12,12,23,21,11,5,0,12,13,10,17,17,9,5,0,16,16,12,19,20,11,6
630780.557074,1.976000,102,0,11,11,11,19,25,11,6,0,8,5,5,5,0,0,0,5,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,9,13,13,10,5,6,13,12,10,19,24,12,6,0,17,11,10,18,17,10,6,0,13,11,12,18,17,10,6,0,13,12,12,23,21,11,6,0,12,12,12,17,17,11,5,5,16,14,12,19,20,11,5
630780.592435,2.011000,103,0,11,11,10,19,25,11,0,0,8,5,0,5,5,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,11,10,13,13,10,5,5,13,12,11,21,24,12,6,5,17,11,10,16,17,9,0,0,13,11,12,18,17,10,5,0,13,11,12,23,21,13,5,0,14,12,11,17,17,10,5,0,16,13,12,21,20,11,5
630780.606792,2.026000,104,5,11,11,10,19,25,10,6,0,8,6,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,5,11,10,9,13,13,10,5,5,16,12,11,21,24,12,6,0,17,11,10,19,17,11,5,5,13,11,12,18,17,10,5,0,13,13,12,23,21,13,6,0,13,12,11,17,17,11,5,0,16,13,12,20,20,13,6
630780.607425,2.026000,105,5,13,11,10,19,25,11,5,0,8,6,5,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,10,10,13,13,9,5,0,14,12,11,21,24,12,6,0,17,13,11,16,17,10,5,0,13,11,12,18,17,10,6,0,13,13,11,24,22,11,7,0,13,12,11,17,17,11,6,5,16,13,12,20,20,12,5
630780.646913,2.066000,106,0,12,11,11,18,25,11,6,0,7,6,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,12,9,10,12,13,9,5,5,14,12,11,21,24,12,6,0,17,12,10,16,17,10,0,0,13,11,12,18,17,11,6,0,13,13,11,24,22,11,6,0,13,12,11,17,17,10,5,0,16,13,12,20,20,11,5
630780.657246,2.077000,107,0,12,11,10,18,25,11,5,5,8,6,0,5,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,11,10,9,12,13,9,5,5,14,12,11,20,24,12,5,0,16,11,10,16,17,9,0,0,12,11,12,18,16,9,5,0,13,12,13,23,21,11,5,0,12,11,11,16,17,11,6,5,16,13,12,20,20,11,5
630780.698409,2.117000,108,5,12,10,11,18,25,11,5,0,8,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,11,10,9,12,13,9,5,5,13,12,11,19,24,12,7,0,18,13,11,18,17,11,6,0,12,11,11,18,18,10,6,0,13,12,13,23,21,13,5,0,12,11,11,16,17,10,5,0,15,13,12,19,20,11,5
630780.707781,2.127000,109,0,11,12,11,18,25,11,6,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,10,9,12,13,8,5,0,13,12,11,19,24,12,5,0,18,13,11,17,17,11,5,0,12,11,11,18,17,9,5,0,13,12,12,23,21,12,6,0,12,11,13,16,17,10,5,0,15,13,12,21,22,11,5
630780.742623,2.163000,110,5,11,12,10,18,25,11,5,0,8,7,5,5,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,9,9,12,13,9,5,0,15,12,11,21,24,12,5,0,17,13,11,17,17,10,5,5,12,11,14,18,17,10,0,0,13,12,12,23,21,12,5,0,14,11,12,16,17,10,5,0,15,13,11,19,21,13,5
630780.763054,2.182000,111,0,11,10,10,18,26,11,5,0,8,7,0,0,0,0,0,5,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,10,9,12,12,9,5,0,13,12,13,20,24,12,5,0,17,11,11,17,17,10,6,5,14,11,12,18,17,10,5,0,13,11,12,23,21,11,5,0,13,13,12,16,17,10,6,0,15,13,11,21,21,11,6
630780.763132,2.183000,112,5,11,10,11,18,26,11,6,5,8,6,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,5,0,0,0,5,11,11,10,12,12,9,5,5,13,11,11,20,24,12,6,5,16,11,11,17,17,10,5,0,12,11,12,20,17,11,5,0,13,13,12,23,21,11,6,0,13,12,12,16,17,11,5,0,15,13,13,19,21,11,6
630780.793238,2.212000,113,0,11,11,11,18,25,11,5,0,8,6,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,11,11,10,12,12,8,5,5,13,13,11,20,23,12,6,0,16,11,11,17,17,11,5,5,12,11,12,19,17,11,5,0,13,11,12,24,21,11,6,0,13,11,11,16,17,10,0,0,15,13,11,19,21,11,5
630780.808225,2.227000,114,0,11,11,10,20,26,11,5,0,7,6,0,0,5,0,0,5,5,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,11,10,10,12,12,10,0,5,13,12,11,20,24,12,5,0,16,13,11,17,17,10,5,0,14,11,11,17,17,11,5,0,13,13,12,23,21,11,6,0,13,11,11,16,17,11,5,5,15,13,11,19,21,11,5
630780.831990,2.251000,115,0,11,11,10,17,26,10,5,0,8,6,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,5,11,9,10,12,11,9,5,0,13,12,11,19,24,12,0,0,16,11,11,17,17,11,5,0,12,11,11,17,17,11,5,5,13,11,11,23,21,11,5,0,12,11,11,18,17,10,5,0,15,13,11,19,21,10,6
630780.832395,2.251000,116,0,11,10,11,17,26,11,5,0,7,6,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,11,9,9,12,11,9,5,0,13,11,11,21,24,12,6,0,16,13,10,17,17,10,5,0,14,11,13,19,17,10,0,0,13,11,13,23,21,11,5,0,12,11,10,17,17,10,5,0,15,13,13,19,21,11,6
630780.857965,2.277000,117,0,13,10,10,19,26,11,5,0,8,6,0,0,0,0,0,5,5,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,10,12,13,8,5,5,13,11,11,21,24,12,5,0,16,12,10,17,17,10,5,0,13,11,13,19,17,10,6,0,13,13,13,24,21,11,5,0,14,11,10,16,17,11,5,0,15,13,12,19,21,11,6
630780.907405,2.327000,118,0,11,11,12,19,26,11,5,0,7,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,9,9,12,11,8,0,5,13,13,11,21,24,12,6,0,16,12,11,17,17,10,5,0,13,11,12,17,17,10,0,0,13,12,13,24,22,11,6,0,14,13,11,18,17,11,5,5,15,13,12,21,21,11,5
630780.907454,2.327000,119,0,13,10,10,18,26,10,5,5,8,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,9,9,12,11,8,5,0,13,13,11,20,24,12,5,0,16,11,11,17,17,11,7,0,13,11,12,17,17,10,5,0,13,11,13,24,21,11,5,0,13,11,11,17,17,10,6,5,14,13,12,20,21,11,5
630780.932361,2.351000,120,0,12,11,11,18,26,12,5,0,8,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,5,11,9,10,11,11,8,6,5,13,12,11,20,24,12,5,0,16,11,11,17,17,11,5,0,12,11,12,20,17,10,5,0,13,11,10,24,21,11,5,0,11,11,11,17,17,11,5,0,16,13,12,19,20,11,5
630780.946188,2.365000,121,0,11,11,10,18,26,11,5,0,8,6,0,0,5,0,0,0,5,0,0,5,0,5,0,0,0,0,5,0,0,0,0,0,5,0,5,5,0,0,0,5,11,10,10,11,11,9,5,5,13,11,10,20,24,12,6,0,16,13,11,17,17,10,5,0,12,11,12,18,17,10,5,0,13,11,12,24,21,11,5,0,13,11,11,17,17,10,5,0,16,13,12,21,20,11,5
630780.968801,2.388000,122,0,13,11,11,18,25,11,5,0,7,5,5,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,5,11,10,10,11,11,9,5,0,15,11,12,20,24,12,5,0,16,12,11,17,17,11,5,0,12,11,12,20,17,10,6,5,13,11,12,23,21,13,5,0,13,13,10,16,17,9,7,0,16,13,12,21,20,10,6
630780.978760,2.398000,123,5,11,11,10,18,25,10,6,0,7,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,11,10,9,11,11,9,5,0,15,11,11,19,24,11,0,0,16,12,11,17,17,10,0,0,14,11,12,19,17,11,0,0,13,11,11,24,21,12,5,0,13,11,11,16,17,10,5,0,14,13,11,20,20,11,6
630780.992221,2.411000,124,0,11,10,10,17,25,10,6,0,7,5,0,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,9,10,9,13,11,8,5,0,13,11,10,22,23,11,5,0,16,11,11,17,17,10,5,0,13,11,12,19,17,10,5,0,13,11,11,23,21,11,5,0,13,11,11,16,17,11,6,0,14,13,11,19,20,11,0
630781.025812,2.445000,125,0,11,10,10,17,26,9,5,0,8,5,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,11,11,9,11,11,8,5,0,13,11,12,21,23,13,5,5,16,11,11,17,17,10,5,5,13,11,11,17,17,10,6,0,13,11,13,23,21,11,5,0,12,11,11,16,17,10,6,0,17,13,11,19,20,11,5
630781.042601,2.462000,126,0,11,11,10,17,26,11,5,0,8,5,0,0,0,0,5,0,0,5,5,5,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,5,0,0,5,11,10,9,13,11,9,5,5,13,11,11,21,23,13,0,0,16,13,11,16,19,10,6,0,13,11,11,19,17,10,5,0,13,13,12,23,21,11,5,0,12,13,11,16,16,9,6,0,16,13,11,21,19,11,5
630781.064986,2.484000,127,0,11,11,10,17,26,11,5,5,8,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,0,0,0,0,5,0,5,11,10,10,12,13,9,5,5,13,11,13,20,23,13,5,0,16,11,11,16,17,11,5,0,12,11,13,19,17,10,6,0,13,12,12,23,21,13,5,0,14,12,11,16,18,9,5,0,16,13,11,19,21,11,6
630781.074938,2.494000,128,5,13,11,11,17,25,11,6,0,8,8,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,11,9,10,12,13,10,5,5,13,11,11,20,23,13,5,0,16,11,11,16,19,11,0,0,12,11,12,19,17,11,0,0,15,12,12,23,21,12,5,5,13,12,11,18,17,11,0,0,16,13,11,19,21,11,6
630781.114309,2.533000,129,5,12,10,10,17,25,11,5,0,7,6,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,11,10,10,11,13,9,0,5,13,11,11,19,23,13,6,0,16,11,11,18,18,11,0,0,12,11,11,19,17,10,5,0,14,12,12,24,21,11,5,0,13,12,10,18,17,10,5,0,16,13,11,19,19,11,6
