##设备信息
设备名称,自适应设备
行数,12
列数,8
数据点数,96
显示模式,ADC
下位机基准单位,raw
上位机展示单位,raw
录制频率,raw
录制时间,2026年07月10日_14时35分54秒
##数据开始
时间戳,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16,通道17,通道18,通道19,通道20,通道21,通道22,通道23,通道24,通道25,通道26,通道27,通道28,通道29,通道30,通道31,通道32,通道33,通道34,通道35,通道36,通道37,通道38,通道39,通道40,通道41,通道42,通道43,通道44,通道45,通道46,通道47,通道48,通道49,通道50,通道51,通道52,通道53,通道54,通道55,通道56,通道57,通道58,通道59,通道60,通道61,通道62,通道63,通道64,通道65,通道66,通道67,通道68,通道69,通道70,通道71,通道72,通道73,通道74,通道75,通道76,通道77,通道78,通道79,通道80,通道81,通道82,通道83,通道84,通道85,通道86,通道87,通道88,通道89,通道90,通道91,通道92,通道93,通道94,通道95,通道96,总值,最小值,最大值,平均值,受力面积,RSD,重心X,重心Y
14时36分19秒.552,4,47,48,48,48,43,25,5,5,20,19,18,19,19,15,5,5,5,5,5,4,6,5,6,5,6,5,7,6,5,5,5,5,990,941,996,819,154,34,5,5,1104,1279,1361,1433,165,35,5,5,968,1009,1386,1430,176,35,5,6,1119,1261,1582,1464,170,35,6,6,1111,1411,1576,1412,166,36,5,6,681,878,814,678,152,34,5,5,86,89,88,88,73,27,5,5,80,81,81,80,63,25,6,30314.0,4.0,1582.0,315.77,96.0,1.5977549583310835,3.2164347171783447,6.994919776916504
14时36分19秒.636,5,47,48,48,49,43,25,5,5,19,21,21,21,19,17,5,5,5,5,4,5,6,6,6,6,7,6,7,6,6,5,5,5,990,939,996,819,154,34,6,5,1104,1279,1361,1431,167,35,5,7,968,1009,1386,1430,177,35,6,5,1119,1260,1582,1463,170,35,6,5,1111,1410,1577,1412,167,35,5,5,681,878,814,678,152,34,6,6,86,88,88,88,73,27,5,5,80,81,81,80,63,26,6,30329.0,4.0,1582.0,315.93,96.0,1.5962317699186646,3.2164347171783447,6.994919776916504
14时36分19秒.751,5,47,48,48,49,43,25,6,4,19,21,20,19,19,16,5,5,5,5,5,5,5,5,5,5,5,6,5,6,5,5,6,5,990,939,997,819,155,34,4,5,1104,1279,1362,1432,167,36,5,5,969,1009,1386,1432,177,35,5,5,1119,1260,1582,1463,170,35,5,5,1112,1410,1578,1413,167,35,6,5,681,877,814,677,153,34,6,4,84,87,88,88,72,27,4,4,80,81,80,80,63,26,4,30312.0,4.0,1582.0,315.75,96.0,1.5981271769503778,3.2174386978149414,6.992609977722168
14时36分19秒.835,5,47,49,48,49,43,25,6,5,19,20,19,19,18,16,5,5,5,6,5,5,5,6,5,5,5,8,7,6,5,5,5,7,989,940,997,820,155,34,6,5,1104,1279,1362,1433,167,36,5,6,970,1009,1387,1431,177,34,6,5,1119,1260,1582,1462,170,35,7,5,1112,1408,1578,1413,166,34,6,6,681,875,814,677,151,34,5,6,82,85,85,85,72,27,5,5,80,80,81,80,63,26,5,30312.0,5.0,1582.0,315.75,96.0,1.597852043225171,3.2174386978149414,6.992609977722168
14时36分19秒.936,5,47,49,48,49,43,25,6,5,19,20,19,19,18,16,5,5,5,5,5,4,6,5,5,5,6,6,5,6,5,5,5,6,989,940,998,819,154,33,6,6,1105,1279,1362,1433,165,34,5,5,971,1010,1387,1430,176,34,6,5,1120,1260,1582,1462,170,35,5,5,1112,1412,1578,1413,167,34,6,4,681,876,812,677,151,34,5,5,83,85,86,85,70,27,5,6,80,80,81,81,64,26,6,30305.0,4.0,1582.0,315.68,96.0,1.5988467551655916,3.2174386978149414,6.992609977722168
14时36分20秒.036,6,47,47,48,49,43,25,5,5,21,20,19,19,18,16,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,6,988,938,995,817,153,33,5,5,1105,1277,1360,1428,165,33,5,5,971,1009,1387,1431,176,34,4,5,1117,1257,1582,1460,170,35,5,5,1111,1408,1581,1409,167,34,5,5,680,875,811,675,151,33,5,6,83,85,86,85,71,27,5,4,81,81,82,82,64,26,5,30263.0,4.0,1582.0,315.24,96.0,1.5992572047379965,3.2148663997650146,6.9932427406311035
14时36分20秒.154,6,47,47,49,49,44,24,6,5,20,20,19,21,18,15,5,5,4,6,5,5,5,6,5,5,5,6,6,6,5,6,5,5,988,938,996,818,154,33,5,4,1105,1279,1362,1430,167,33,6,6,972,1010,1390,1431,176,34,5,5,1118,1258,1584,1460,171,35,6,6,1112,1408,1580,1410,167,35,5,6,680,876,812,675,152,34,5,6,83,85,85,85,71,27,6,6,81,81,82,83,64,25,6,30303.0,4.0,1584.0,315.66,96.0,1.5979730876708858,3.2148663997650146,6.9932427406311035
14时36分20秒.237,5,47,48,49,49,44,24,6,5,20,20,19,19,18,15,6,5,5,4,5,5,6,5,5,5,5,6,5,4,5,5,5,5,989,940,997,818,154,33,5,4,1105,1279,1364,1433,166,33,6,5,972,1010,1389,1432,175,34,5,6,1120,1258,1584,1462,171,35,5,5,1114,1408,1579,1412,167,34,6,5,681,876,812,675,152,33,5,5,84,85,85,85,71,26,5,5,81,81,82,83,64,25,5,30304.0,4.0,1584.0,315.67,96.0,1.5991964586207483,3.2156810760498047,6.992608070373535
14时36分20秒.337,5,49,48,49,49,44,23,5,4,20,20,19,19,18,17,5,5,5,4,6,5,6,6,5,5,6,6,6,6,6,5,6,6,989,939,997,818,154,33,5,6,1105,1278,1366,1433,166,33,6,5,972,1010,1389,1431,176,34,5,6,1120,1258,1582,1462,171,33,5,6,1114,1409,1580,1412,166,34,5,5,681,876,812,675,152,33,5,5,81,85,85,86,71,26,5,5,81,81,82,82,64,25,6,30310.0,4.0,1582.0,315.73,96.0,1.5986745174557622,3.2156810760498047,6.992608070373535
14时36分20秒.437,4,48,48,49,49,44,23,4,5,20,19,19,19,18,16,5,5,5,4,5,5,4,5,6,5,5,5,5,5,5,5,5,5,989,939,996,818,154,33,6,5,1105,1278,1364,1433,167,33,5,5,972,1009,1387,1431,176,33,5,5,1121,1259,1582,1462,171,33,7,5,1114,1410,1580,1411,167,34,6,6,681,876,812,675,153,33,5,5,83,85,86,85,71,26,5,6,81,81,82,82,64,25,5,30297.0,4.0,1582.0,315.59,96.0,1.5993243949283964,3.215219259262085,6.99397611618042
14时36分20秒.537,6,48,49,49,50,44,24,5,6,19,19,19,19,18,15,5,5,5,5,5,5,6,5,5,5,5,6,5,5,5,4,6,5,991,941,997,819,154,33,5,6,1105,1279,1366,1433,167,34,6,5,971,1009,1388,1431,177,34,5,6,1121,1260,1582,1462,169,34,6,5,1114,1411,1580,1412,167,34,5,5,681,876,812,677,153,33,6,5,82,85,86,85,71,27,5,5,81,81,81,82,64,25,5,30319.0,4.0,1582.0,315.82,96.0,1.5987194008639194,3.215219259262085,6.99397611618042
14时36分20秒.652,6,48,49,48,49,44,24,5,5,19,21,19,19,18,15,5,6,4,5,5,4,5,4,4,4,5,5,6,5,5,5,5,5,990,939,997,817,154,33,5,6,1106,1279,1365,1432,166,34,5,5,970,1007,1388,1429,176,34,5,6,1119,1259,1582,1462,170,33,6,5,1114,1411,1580,1410,167,34,6,5,682,876,813,677,153,33,5,5,82,85,84,85,71,26,5,5,81,81,80,81,63,25,5,30290.0,4.0,1582.0,315.52,96.0,1.5996980793610462,3.2144932746887207,6.9924397468566895
14时36分20秒.752,6,48,49,49,49,44,24,5,5,19,19,19,19,18,15,5,4,5,4,5,5,6,5,5,4,6,4,5,5,5,5,5,5,990,939,997,817,154,32,5,6,1106,1277,1363,1432,166,34,6,5,970,1007,1388,1429,176,33,6,5,1120,1259,1583,1462,169,33,6,5,1112,1411,1579,1411,168,34,6,6,683,876,811,676,153,33,5,6,83,85,86,85,71,26,6,5,81,81,81,81,63,25,5,30290.0,4.0,1583.0,315.52,96.0,1.5992862794012817,3.2144932746887207,6.9924397468566895
14时36分20秒.851,5,48,49,49,50,44,24,5,5,21,19,19,19,20,17,5,5,4,5,5,5,6,6,6,5,6,6,6,4,5,6,4,5,990,936,996,817,154,33,5,5,1105,1277,1363,1431,166,35,5,5,970,1008,1387,1430,176,34,6,5,1121,1259,1584,1461,169,33,6,5,1113,1410,1580,1411,166,34,6,5,682,875,811,675,153,33,6,6,81,84,83,83,70,26,5,5,81,81,81,81,63,25,5,30285.0,4.0,1584.0,315.47,96.0,1.5992733015513048,3.215667724609375,6.990275859832764
14时36分20秒.935,5,48,49,49,49,44,24,5,5,21,19,19,19,17,17,5,5,6,5,6,5,5,5,6,7,6,7,6,5,6,5,6,4,990,937,994,817,154,34,5,5,1105,1279,1366,1434,166,34,5,6,969,1008,1388,1430,176,35,5,6,1121,1259,1583,1460,170,34,6,5,1113,1410,1578,1410,167,35,6,5,683,877,811,676,153,33,4,6,82,84,83,83,70,26,5,5,80,80,81,81,63,25,5,30296.0,4.0,1583.0,315.58,96.0,1.5988640130203253,3.215667724609375,6.990275859832764
14时36分21秒.038,5,48,48,49,49,44,23,5,5,19,19,19,19,19,16,5,4,5,5,5,4,6,6,5,5,6,5,6,6,6,6,5,5,987,935,993,815,153,34,5,5,1105,1279,1363,1431,164,34,5,5,969,1007,1387,1430,176,34,5,7,1122,1259,1584,1462,170,34,5,6,1114,1410,1578,1410,166,34,6,5,682,877,811,676,152,33,5,5,82,84,83,84,70,26,6,5,80,80,80,81,64,25,5,30271.0,4.0,1584.0,315.32,96.0,1.5998423387994392,3.215667724609375,6.990275859832764
14时36分21秒.138,5,48,48,49,49,44,23,5,6,19,19,19,19,19,16,5,5,5,4,5,5,5,5,6,5,5,6,5,6,6,7,5,5,988,935,993,816,153,33,6,5,1105,1279,1363,1431,164,34,5,6,969,1007,1385,1430,176,34,6,5,1121,1258,1584,1463,169,34,6,6,1114,1410,1578,1410,166,34,5,5,682,877,811,676,151,33,5,6,82,86,87,85,71,26,5,5,80,80,81,81,64,25,5,30278.0,4.0,1584.0,315.4,96.0,1.5992306709481798,3.2152388095855713,6.993031024932861
14时36分21秒.237,6,46,47,47,48,42,24,5,6,19,19,19,18,19,16,5,5,5,5,6,4,6,5,5,5,5,5,6,5,6,5,5,6,988,936,995,816,153,33,6,6,1106,1279,1363,1433,164,33,7,6,970,1008,1386,1431,175,34,5,5,1124,1258,1585,1463,169,35,5,6,1114,1411,1578,1410,166,34,5,5,682,877,813,676,152,33,4,6,82,85,87,85,71,26,6,5,80,80,81,81,63,25,5,30286.0,4.0,1585.0,315.48,96.0,1.5998956205731596,3.2152388095855713,6.993031024932861
14时36分21秒.338,5,46,47,47,48,42,23,6,5,19,19,19,20,19,16,5,5,4,6,5,5,5,6,5,5,5,6,6,5,5,5,6,6,988,936,995,816,153,33,6,5,1106,1279,1364,1433,165,33,5,5,970,1008,1387,1432,175,34,6,5,1124,1258,1585,1464,169,35,4,5,1114,1410,1579,1410,166,33,5,5,683,877,814,676,152,33,6,6,82,83,84,84,71,26,5,5,80,80,81,81,64,25,5,30284.0,4.0,1585.0,315.46,96.0,1.6004995184492878,3.21506404876709,6.9937262535095215
14时36分21秒.436,6,46,47,48,48,42,24,6,4,19,18,19,20,19,16,4,5,5,5,5,5,5,6,6,5,5,5,6,6,5,7,5,6,988,936,995,816,153,33,6,7,1106,1279,1364,1432,165,33,6,5,970,1008,1389,1434,175,34,6,5,1121,1258,1585,1464,169,34,5,5,1112,1409,1579,1410,166,34,6,6,683,877,814,677,152,33,4,5,82,83,84,84,71,27,5,5,80,79,80,81,64,25,5,30286.0,4.0,1585.0,315.48,96.0,1.6002103799285234,3.21506404876709,6.9937262535095215
14时36分21秒.536,5,46,47,48,48,42,24,5,6,19,18,19,20,19,16,6,6,5,6,5,5,6,4,5,5,6,6,6,7,5,5,5,5,988,936,995,819,153,33,5,6,1105,1279,1364,1433,165,34,5,5,970,1008,1389,1434,175,34,5,5,1124,1260,1586,1465,169,35,6,6,1112,1410,1581,1411,166,34,6,6,684,878,815,679,152,33,5,5,82,83,84,84,71,27,5,5,80,80,80,81,64,25,5,30309.0,4.0,1586.0,315.72,96.0,1.59993152457111,3.21506404876709,6.9937262535095215
14时36分21秒.652,6,46,47,48,48,42,25,6,5,19,20,19,20,19,16,5,4,5,5,6,5,5,5,6,5,6,5,5,5,5,6,5,5,987,936,996,818,153,34,6,6,1105,1279,1364,1434,165,34,5,5,971,1010,1389,1434,175,34,5,6,1121,1259,1585,1463,169,35,5,5,1113,1412,1581,1411,166,35,5,6,683,878,815,678,151,33,5,5,82,84,84,84,71,27,6,5,80,80,80,81,64,25,5,30307.0,4.0,1585.0,315.7,96.0,1.59988780182132,3.2160391807556152,6.993054389953613
14时36分21秒.737,5,46,47,48,48,42,25,6,5,19,20,19,20,18,16,5,5,4,5,5,5,5,5,5,6,6,6,6,5,5,5,5,5,988,937,996,817,154,34,5,6,1105,1279,1364,1434,165,34,5,5,971,1010,1389,1434,176,34,5,5,1121,1258,1586,1462,169,35,5,5,1114,1412,1581,1411,167,34,6,6,683,879,815,678,152,34,5,6,82,85,84,84,71,27,5,5,80,80,80,81,64,25,5,30311.0,4.0,1586.0,315.74,96.0,1.5997681894065128,3.2160391807556152,6.993054389953613
14时36分21秒.835,5,47,47,48,48,42,24,5,6,19,20,19,20,18,16,5,5,5,4,5,6,6,5,5,5,8,6,5,6,6,6,6,5,988,937,994,817,155,34,6,5,1105,1279,1364,1432,167,34,8,5,973,1011,1389,1434,179,34,5,6,1122,1260,1586,1462,170,35,5,5,1114,1412,1584,1411,167,34,5,5,683,879,815,678,153,33,6,5,84,85,84,84,71,27,5,5,80,80,81,81,64,25,6,30335.0,4.0,1586.0,315.99,96.0,1.5985375054267128,3.2160391807556152,6.993054389953613
14时36分21秒.936,4,47,47,48,48,43,24,5,6,19,20,19,20,18,16,6,5,5,5,5,4,5,5,6,5,5,5,5,5,5,5,5,5,988,937,995,817,155,34,6,5,1105,1280,1364,1432,167,34,5,5,971,1009,1390,1434,178,34,6,6,1122,1260,1587,1464,169,35,5,5,1114,1411,1581,1411,167,35,5,6,683,879,815,678,153,33,7,6,84,85,87,85,71,27,6,6,80,80,81,81,64,25,6,30331.0,4.0,1587.0,315.95,96.0,1.598705883178841,3.2166595458984375,6.995368003845215
14时36分22秒.035,5,47,47,48,48,41,24,5,5,19,20,21,19,18,16,5,5,5,4,4,6,5,5,5,6,5,6,5,6,5,5,5,6,988,937,995,817,155,34,5,6,1105,1280,1364,1432,166,34,5,5,969,1010,1390,1434,177,34,5,8,1121,1258,1585,1463,170,34,5,6,1113,1410,1582,1410,166,33,7,5,683,878,815,678,153,33,6,6,84,85,86,85,71,27,5,5,80,80,81,81,64,25,5,30315.0,4.0,1585.0,315.78,96.0,1.5990292065053027,3.2166595458984375,6.995368003845215
14时36分22秒.135,5,45,47,48,48,41,23,5,5,19,20,20,19,21,16,6,5,5,5,4,5,4,5,5,6,6,6,6,6,6,6,7,5,988,937,995,817,154,34,6,5,1104,1280,1364,1432,166,34,6,6,969,1010,1390,1434,175,34,5,6,1121,1259,1586,1463,170,34,5,6,1113,1411,1584,1413,166,34,7,6,683,878,814,678,152,33,5,6,84,89,89,89,73,27,6,5,80,80,81,81,64,25,6,30337.0,4.0,1586.0,316.01,96.0,1.5980799507366672,3.2167155742645264,6.99632453918457
14时36分22秒.236,6,45,47,48,48,43,23,5,5,19,20,20,19,18,15,5,5,5,5,5,6,5,5,5,5,5,6,6,5,6,5,5,6,988,937,996,817,153,34,5,5,1104,1280,1364,1434,165,34,5,5,970,1010,1390,1434,174,34,6,6,1121,1259,1585,1462,167,34,5,6,1112,1411,1581,1413,164,33,5,6,683,878,814,678,151,33,5,6,83,88,87,88,73,27,5,5,80,80,81,81,64,25,6,30311.0,5.0,1585.0,315.74,96.0,1.599591371638464,3.2167155742645264,6.99632453918457
14时36分22秒.335,6,45,48,48,47,42,23,5,5,19,20,20,19,18,15,4,5,4,5,5,5,5,6,6,6,6,8,6,6,4,5,6,5,988,938,997,819,153,33,7,5,1104,1280,1364,1433,165,34,4,5,970,1009,1389,1433,173,33,6,5,1121,1259,1585,1462,167,33,5,5,1112,1411,1582,1412,165,34,5,5,682,878,814,677,149,33,5,6,83,86,86,87,71,27,6,6,80,80,80,81,64,25,5,30298.0,4.0,1585.0,315.6,96.0,1.6002933442441931,3.2167155742645264,6.99632453918457
14时36分22秒.435,5,46,48,47,47,43,23,5,5,19,20,20,19,18,15,4,5,5,5,5,5,4,5,6,5,6,5,5,6,5,5,5,6,989,938,999,821,153,33,5,5,1103,1281,1364,1433,165,34,6,6,970,1009,1390,1433,174,34,5,6,1121,1259,1587,1462,169,35,5,5,1112,1411,1584,1412,166,34,5,5,682,878,814,677,150,33,6,5,83,86,85,85,71,27,5,5,80,80,80,81,64,25,7,30309.0,4.0,1587.0,315.72,96.0,1.6003482584514734,3.215233087539673,6.99444055557251
14时36分22秒.534,5,46,46,47,47,42,23,6,6,19,19,19,19,18,15,5,5,5,5,6,4,5,7,5,5,6,7,5,5,5,5,5,5,991,941,1000,820,154,33,6,6,1105,1281,1364,1433,164,34,8,6,970,1010,1390,1433,174,34,5,5,1119,1259,1585,1462,169,34,6,5,1113,1411,1580,1410,165,34,6,5,681,878,815,677,150,33,5,5,82,85,85,85,71,27,5,6,79,80,80,81,64,25,6,30307.0,4.0,1585.0,315.7,96.0,1.6001226368242687,3.215233087539673,6.99444055557251
14时36分22秒.635,5,46,46,47,47,42,23,5,5,19,19,21,21,20,15,5,6,5,5,5,5,5,5,5,5,6,5,5,6,5,5,5,5,991,941,1000,821,154,33,5,6,1108,1281,1366,1433,166,34,6,5,973,1012,1390,1435,177,34,5,5,1123,1260,1587,1462,170,34,6,6,1114,1412,1585,1412,165,34,4,6,681,878,815,677,151,33,5,5,83,85,85,85,71,27,5,5,79,79,81,81,64,25,5,30340.0,4.0,1587.0,316.04,96.0,1.600191397584245,3.2146999835968018,6.992650032043457
14时36分22秒.735,5,47,47,47,47,43,24,5,5,21,19,19,19,19,15,6,5,5,4,5,5,5,5,5,6,6,6,5,5,5,5,5,5,991,941,1000,822,154,33,5,5,1108,1281,1366,1434,166,34,5,5,973,1012,1390,1436,177,34,6,6,1124,1262,1587,1464,170,34,8,5,1115,1412,1585,1413,168,34,5,6,684,878,816,677,153,34,5,5,83,84,85,85,70,26,6,5,79,79,80,79,61,25,5,30355.0,4.0,1587.0,316.2,96.0,1.6001337622686287,3.2146999835968018,6.992650032043457
14时36分22秒.837,5,47,48,48,48,43,24,6,6,19,21,19,19,19,17,5,5,5,5,5,4,5,5,8,5,6,4,7,6,5,5,5,6,992,943,1001,822,154,34,5,4,1107,1281,1366,1434,166,34,5,5,972,1011,1391,1436,177,35,6,5,1124,1261,1587,1465,170,34,6,5,1115,1414,1586,1414,168,34,7,5,685,880,818,680,152,34,5,5,84,86,86,86,70,26,6,5,78,79,80,79,61,25,6,30382.0,4.0,1587.0,316.48,96.0,1.599117002008856,3.2166085243225098,6.9913763999938965
14时36分22秒.937,5,47,48,48,49,43,24,4,5,19,21,18,19,19,16,5,5,5,5,5,6,6,5,4,5,7,5,6,5,6,6,5,5,992,943,1001,822,154,34,6,6,1107,1281,1366,1435,166,34,6,4,972,1011,1391,1435,176,35,5,4,1125,1261,1587,1466,169,35,6,5,1116,1414,1586,1413,165,35,6,5,685,880,818,679,152,34,6,6,84,86,87,86,71,27,5,5,77,79,79,79,61,26,5,30378.0,4.0,1587.0,316.44,96.0,1.599467199694173,3.2166085243225098,6.9913763999938965
14时36分23秒.035,5,47,48,48,48,43,24,4,6,19,20,20,21,19,16,5,5,5,5,5,5,5,5,6,5,5,6,5,5,6,5,6,6,992,944,1001,822,154,34,5,6,1108,1281,1365,1435,165,34,4,5,974,1012,1391,1436,176,35,6,6,1127,1261,1587,1466,169,35,5,6,1116,1414,1586,1415,166,34,5,5,684,880,819,680,152,34,7,5,85,87,88,87,72,27,6,4,78,79,79,79,61,26,5,30395.0,4.0,1587.0,316.61,96.0,1.598966390623456,3.2166085243225098,6.9913763999938965
14时36分23秒.138,5,47,48,48,48,43,24,5,6,21,19,20,20,19,16,5,5,6,5,4,6,5,5,5,4,6,6,5,7,6,5,5,6,992,944,1001,822,155,34,6,5,1108,1282,1365,1436,167,35,5,6,974,1012,1393,1438,176,35,5,5,1127,1261,1587,1467,171,35,5,6,1118,1414,1589,1416,168,34,5,5,684,882,818,680,152,34,6,5,85,88,89,89,72,27,6,5,78,79,78,78,61,26,5,30421.0,4.0,1589.0,316.89,96.0,1.5984022483453826,3.2159199714660645,6.99235725402832
14时36分23秒.234,5,47,48,48,48,43,24,5,5,21,21,20,20,19,16,6,6,4,5,5,6,6,6,5,5,5,6,5,6,7,5,5,5,993,943,1002,822,155,34,5,5,1108,1281,1366,1436,167,35,5,4,972,1011,1393,1438,177,35,5,5,1125,1261,1586,1465,171,35,5,6,1118,1414,1587,1414,168,35,5,5,683,881,817,679,152,34,5,6,85,87,88,88,72,27,5,6,78,78,78,79,63,26,5,30407.0,4.0,1587.0,316.74,96.0,1.5982856605261608,3.2159199714660645,6.99235725402832
14时36分23秒.334,6,47,47,48,48,43,23,6,6,20,20,19,20,19,16,5,5,5,4,5,5,5,6,5,6,5,6,5,6,5,6,5,5,993,943,1003,824,155,34,5,7,1107,1281,1366,1435,167,35,5,5,972,1011,1393,1438,177,36,5,5,1125,1258,1586,1465,170,36,6,7,1118,1413,1590,1416,168,35,5,5,683,879,817,679,152,34,5,5,86,87,88,87,72,27,6,5,78,78,78,79,63,26,4,30405.0,4.0,1590.0,316.72,96.0,1.5984662492338353,3.2159199714660645,6.99235725402832
14时36分23秒.435,5,47,47,48,48,43,23,5,6,20,20,19,20,19,16,5,5,5,5,5,6,5,8,5,5,7,5,7,5,6,5,5,6,993,943,1003,823,155,34,5,5,1108,1281,1366,1436,167,35,7,6,973,1011,1393,1439,177,35,5,6,1125,1258,1586,1466,170,34,5,5,1118,1413,1588,1416,168,35,5,7,683,879,815,679,153,34,5,5,86,87,88,87,72,27,5,4,78,79,79,80,63,25,5,30409.0,4.0,1588.0,316.76,96.0,1.5982431932597911,3.216301202774048,6.991400718688965
14时36分23秒.536,5,47,48,49,48,43,24,5,5,20,20,21,20,19,16,5,5,5,4,5,5,6,5,5,5,6,6,6,5,5,6,5,6,994,943,1003,823,155,34,5,4,1108,1281,1367,1436,166,35,6,6,973,1011,1392,1439,177,35,6,5,1125,1260,1587,1465,170,35,6,5,1117,1413,1590,1415,168,35,5,6,683,880,816,678,152,34,5,6,86,87,89,89,73,27,5,5,78,78,78,79,63,25,5,30412.0,4.0,1590.0,316.79,96.0,1.598361820038336,3.216301202774048,6.991400718688965
14时36分23秒.637,5,48,48,49,48,43,25,5,6,20,20,20,20,19,16,4,5,6,4,5,4,6,6,5,6,5,5,5,6,5,5,5,5,995,942,1002,823,155,34,6,5,1108,1282,1367,1436,166,35,6,5,973,1012,1393,1438,177,35,5,5,1126,1260,1588,1468,171,35,6,6,1118,1414,1590,1415,168,35,6,6,684,881,818,680,152,34,6,7,87,90,89,89,73,28,5,4,78,78,78,79,61,25,6,30433.0,4.0,1590.0,317.01,96.0,1.5978644019033337,3.216426134109497,6.992656230926514
14时36分23秒.737,5,48,48,49,48,43,24,5,5,20,20,20,20,19,18,4,5,4,5,5,5,6,5,6,5,6,5,5,5,5,6,6,5,996,944,1002,824,155,35,5,6,1108,1282,1367,1435,166,35,6,5,974,1012,1394,1438,177,35,6,6,1128,1259,1587,1467,171,34,7,5,1118,1413,1590,1415,168,35,5,5,684,882,818,680,152,34,5,5,87,90,90,89,73,28,6,5,77,77,79,79,61,25,5,30436.0,4.0,1590.0,317.04,96.0,1.5977784095356589,3.216426134109497,6.992656230926514
14时36分23秒.835,6,49,48,48,48,43,24,6,6,19,20,20,20,19,16,5,5,5,5,5,6,5,5,5,6,7,7,6,8,5,5,5,5,996,944,1003,823,155,35,5,5,1108,1282,1367,1434,166,35,6,5,974,1012,1395,1440,177,35,5,6,1128,1259,1586,1466,170,35,8,5,1117,1413,1590,1415,167,35,5,5,684,882,818,679,153,34,6,5,86,89,89,90,73,28,6,5,77,78,79,79,61,25,5,30440.0,5.0,1590.0,317.08,96.0,1.5973515562259246,3.216426134109497,6.992656230926514
14时36分23秒.935,5,47,48,48,48,42,24,3,5,21,20,20,20,19,16,5,5,4,4,5,5,5,5,5,6,5,5,6,5,6,7,5,5,996,944,1004,824,155,35,5,6,1109,1282,1367,1435,168,35,7,5,974,1013,1395,1439,177,35,6,5,1127,1260,1585,1466,170,35,6,5,1117,1413,1589,1415,167,35,5,5,683,882,818,681,153,34,5,5,87,89,91,90,73,28,8,6,79,79,79,79,63,25,5,30442.0,3.0,1589.0,317.1,96.0,1.5973600948186282,3.2168056964874268,6.993922710418701
14时36分24秒.037,5,47,47,49,47,42,24,5,5,21,20,20,20,19,16,5,5,5,5,4,5,5,6,5,5,7,6,6,5,6,5,5,4,997,946,1005,824,155,34,5,6,1109,1282,1367,1435,166,35,5,5,975,1013,1395,1439,177,34,6,6,1126,1259,1586,1466,170,35,5,5,1115,1413,1589,1415,167,35,5,5,684,884,819,681,153,34,6,5,86,89,90,90,73,27,5,5,78,79,79,79,61,25,5,30435.0,4.0,1589.0,317.03,96.0,1.5981455594829233,3.2168056964874268,6.993922710418701
14时36分24秒.134,6,47,47,49,47,42,23,5,5,20,20,20,20,19,16,4,5,5,6,5,5,5,6,5,5,6,6,6,5,6,5,5,6,996,942,1003,824,155,34,6,5,1109,1282,1366,1434,167,35,6,5,975,1012,1394,1439,177,35,5,6,1125,1259,1585,1465,170,35,6,6,1115,1413,1589,1415,167,35,5,5,684,884,820,681,153,34,5,5,87,89,90,90,73,27,5,6,78,79,80,79,61,25,6,30430.0,4.0,1589.0,316.98,96.0,1.597538367279561,3.2168056964874268,6.993922710418701
14时36分24秒.235,5,47,47,48,47,42,23,5,5,20,20,19,19,18,16,5,5,5,4,4,5,6,6,5,6,6,5,5,6,6,4,5,5,996,942,1003,823,155,34,5,5,1109,1282,1366,1433,167,34,6,5,975,1012,1393,1438,176,35,6,5,1125,1259,1585,1465,170,35,7,6,1115,1413,1587,1413,167,34,5,5,684,884,819,681,153,34,5,5,88,89,90,90,73,27,5,6,78,79,80,79,63,25,6,30413.0,4.0,1587.0,316.8,96.0,1.597997257977601,3.2156150341033936,6.99528169631958
14时36分24秒.337,5,47,48,48,48,42,24,6,5,20,20,21,19,20,16,5,5,5,5,4,6,5,5,5,5,6,5,6,5,6,6,6,4,997,943,1003,823,155,34,5,5,1109,1282,1365,1434,165,35,6,6,975,1012,1393,1438,176,35,6,5,1125,1259,1583,1465,170,36,6,6,1116,1413,1587,1413,166,34,5,5,684,884,819,681,151,34,5,6,88,90,90,90,73,27,5,7,78,78,79,79,61,26,5,30419.0,4.0,1587.0,316.86,96.0,1.5975110080430122,3.2156150341033936,6.99528169631958
14时36分24秒.434,6,47,48,48,48,42,24,4,5,20,20,21,19,19,16,5,5,4,4,4,5,5,5,5,5,5,6,6,7,5,5,5,5,997,944,1003,822,155,34,5,5,1109,1282,1365,1434,165,34,5,5,976,1012,1394,1438,175,35,7,5,1125,1258,1583,1465,170,33,6,4,1116,1413,1586,1413,166,34,6,5,683,882,818,681,151,34,6,6,85,90,90,89,73,27,5,5,78,78,79,79,63,25,5,30399.0,4.0,1586.0,316.66,96.0,1.5986981261762516,3.2151880264282227,6.99294376373291
